id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_street,pickup_suburb,distance,distance_miles,pickup_city
id1699281,2,2016-02-23 13:39:01,2016-02-24 13:37:30,1,-74.00389862060547,40.74749374389648,-73.98319244384764,40.751121520996094,N,86309,West 23rd Street,Manhattan,1.7902924671173217,1.1099813296127394,New York
id2728240,2,2016-04-09 22:25:46,2016-04-09 22:51:09,5,-73.98755645751953,40.76297378540039,-73.99188232421875,40.72581100463867,N,1523,West 50th Street,Manhattan,4.148355866918274,2.5719806374893297,New York
id2528641,2,2016-01-03 02:56:07,2016-01-03 02:59:36,2,-74.00137329101561,40.72920989990234,-74.00641632080078,40.721900939941406,N,209,Bleecker Street,Manhattan,0.9171216376247512,0.5686154153273457,New York
id2189234,2,2016-01-03 14:30:20,2016-01-03 14:37:15,1,-73.93752288818358,40.79777145385742,-73.95372009277344,40.80661010742188,N,415,East 117th Street,Manhattan,1.68066084951192,1.0420097266973904,New York
id3475747,2,2016-03-12 23:53:42,2016-03-13 00:07:06,1,-73.98015594482422,40.67710113525391,-73.95976257324217,40.675640106201165,N,804,5th Avenue,Park Slope,1.7274432534105797,1.0710148171145595,New York
id2253138,2,2016-04-07 17:21:38,2016-04-07 17:38:55,1,-73.78219604492188,40.644649505615234,-73.83142852783203,40.69132995605469,N,1037,JFK Access Road,Queens,6.647145300137525,4.121230086085265,New York
id2309051,2,2016-02-09 11:22:19,2016-02-09 11:36:06,2,-73.99874114990233,40.7346305847168,-73.99561309814453,40.75928115844727,N,827,6th Avenue,Manhattan,2.753659171743642,1.707268686481058,New York
id1210147,2,2016-01-15 09:19:45,2016-01-15 09:31:27,1,-73.96746826171875,40.763145446777344,-73.9840316772461,40.74724578857422,N,702,East 59th Street,Manhattan,2.2521415297004594,1.3963277484142849,New York
id0465146,2,2016-02-25 19:53:53,2016-02-25 20:09:51,1,-73.985107421875,40.744239807128906,-73.95780181884764,40.77022171020508,N,958,East 29th Street,Manhattan,3.6927259432600756,2.2894900848212467,New York
id1185308,1,2016-02-15 17:53:45,2016-02-15 18:08:21,1,-73.99605560302734,40.726104736328125,-73.9719009399414,40.749706268310554,N,876,Broadway,NoHo,3.3209878150647976,2.0590124453401746,New York
id1997932,2,2016-05-26 19:31:09,2016-05-26 19:38:24,6,-73.81906127929686,40.685546875,-73.81906127929686,40.685546875,N,435,107th Avenue,Queens,0.0,0.0,New York
id2380936,1,2016-05-02 10:29:27,2016-05-02 10:36:40,1,-73.9823226928711,40.773487091064446,-73.99552154541014,40.76218795776367,N,433,Columbus Avenue,Manhattan,1.677522257030331,1.040063799358805,New York
id3268375,2,2016-02-28 12:32:26,2016-02-28 12:40:21,3,-74.00418090820312,40.73339080810546,-73.99835205078125,40.720970153808594,N,475,Bleecker Street,West Village,1.4658560743446094,0.9088307660936579,New York
id2078920,1,2016-02-24 00:06:22,2016-02-24 00:43:14,1,-73.77667236328125,40.64532852172852,-73.98917388916014,40.66059112548828,N,2212,JFK Access Road,Queens,18.006840342423075,11.164241012302307,New York
id1760790,1,2016-02-13 12:37:55,2016-02-13 12:52:21,4,-73.95234680175781,40.771366119384766,-73.9910430908203,40.72101211547852,N,866,East 78th Street,Manhattan,6.478951745311882,4.016950082093366,New York
id3162001,1,2016-04-03 16:13:32,2016-04-03 16:25:04,1,-73.9558334350586,40.772308349609375,-73.96943664550781,40.75266647338867,N,692,2nd Avenue,Manhattan,2.466332685867494,1.5291262652378461,New York
id1224710,1,2016-06-06 09:52:58,2016-06-06 10:12:49,1,-73.9781494140625,40.752544403076165,-73.98926544189453,40.75895690917969,N,1191,East 42nd Street,Manhattan,1.1768992718097042,0.7296775485220166,New York
id0914029,2,2016-01-16 19:03:53,2016-01-16 19:10:28,1,-73.97915649414062,40.74443817138672,-73.98766326904298,40.72872924804688,N,395,3rd Avenue,Kips Bay,1.8880833700763069,1.1706116894473102,New York
id2282778,1,2016-01-11 08:30:11,2016-01-11 08:48:12,1,-73.97147369384764,40.74648284912109,-73.97509002685547,40.76399612426758,N,1081,1st Avenue,Murray Hill,1.9710685683675215,1.2220625123878635,New York
id0394192,1,2016-01-07 09:13:40,2016-01-07 09:46:03,1,-73.9565200805664,40.766883850097656,-73.98897552490233,40.743698120117195,N,1943,1st Avenue,Upper East Side,3.7576816412175256,2.329762617554866,New York
id0449803,2,2016-03-16 23:30:48,2016-03-16 23:37:49,1,-73.97023010253906,40.76235580444336,-73.96127319335938,40.76506805419922,N,421,Park Avenue,Midtown East,0.8124053532593962,0.5036913190208256,New York
id2833200,1,2016-04-26 21:34:38,2016-04-26 21:48:04,2,-73.97872924804686,40.77741241455078,-73.9887466430664,40.760215759277344,N,806,West 72nd Street,Manhattan,2.0900016398408137,1.2958010167013045,New York
id0826592,2,2016-03-14 09:18:46,2016-03-14 09:59:32,1,-73.92239379882812,40.73925018310546,-74.00529479980467,40.728851318359375,N,2446,43rd Street,Queens,7.080105797479404,4.38966559443723,New York
id3984671,1,2016-06-19 20:12:11,2016-06-19 20:30:09,1,-73.99415588378906,40.75110626220703,-73.95681762695312,40.77781295776367,N,1078,Pennsylvania Plaza,Manhattan,4.325196177616727,2.6816216301223705,New York
id3696620,1,2016-05-27 11:58:02,2016-05-27 12:05:15,1,-73.95376586914062,40.785343170166016,-73.95641326904298,40.77399444580078,N,433,East 94th Street,Manhattan,1.2814586721668666,0.7945043767434573,New York
id0257387,1,2016-04-06 15:08:33,2016-04-06 15:17:34,2,-73.95416259765625,40.76702117919922,-73.96643829345702,40.75621795654297,N,541,East 72nd Street,Manhattan,1.5849201740385195,0.9826505079038821,New York
id3683151,1,2016-04-04 15:13:55,2016-04-04 15:20:56,1,-73.96895599365233,40.76266098022461,-73.96068572998048,40.77311706542969,N,421,East 60th Street,Manhattan,1.355312630663983,0.8402938310116695,New York
id3319605,2,2016-03-08 18:13:55,2016-03-08 18:38:14,1,-73.9990234375,40.75490951538086,-73.98760223388672,40.72132110595703,N,1459,Hudson Boulevard East,Manhattan,3.8568342611854884,2.391237241935003,New York
id0573156,1,2016-02-12 19:30:12,2016-02-12 19:37:41,1,-73.98822021484375,40.73871612548828,-73.98799133300781,40.74924850463867,N,449,East 20th Street,Flatiron District,1.1713071703157898,0.7262104455957896,New York
id2318164,2,2016-04-14 20:59:50,2016-04-14 21:27:54,1,-74.01582336425781,40.71467590332031,-73.97601318359375,40.758113861083984,N,1684,Vesey Street,Manhattan,5.880506302385308,3.6459139074788913,New York
id0816776,1,2016-06-24 01:30:15,2016-06-24 01:39:13,2,-73.9813461303711,40.76127243041992,-73.98036193847656,40.78238677978516,N,538,7th Avenue,Manhattan,2.349273542873126,1.4565495965813382,New York
id1779312,1,2016-06-21 20:53:11,2016-06-21 21:19:09,1,-73.97737884521484,40.74953079223633,-73.97140502929686,40.674629211425774,N,1558,Lexington Avenue,Murray Hill,8.343890873170238,5.173212341365548,New York
id0363533,2,2016-01-01 18:21:25,2016-01-01 18:41:56,1,-73.98023986816406,40.78368377685546,-73.99146270751953,40.74985122680664,N,1231,Broadway,Manhattan,3.8789218812945774,2.404931566402638,New York
id3806770,1,2016-03-06 15:31:22,2016-03-06 15:37:44,2,-73.9563980102539,40.77547836303711,-73.97250366210938,40.781288146972656,N,382,3rd Avenue,Manhattan,1.502132777967221,0.9313223223396769,New York
id3545279,2,2016-01-27 16:26:40,2016-01-27 16:48:29,5,-73.96561431884764,40.76602554321289,-73.97628784179686,40.794044494628906,N,1309,Lexington Avenue,Upper East Side,3.2425974554554364,2.0104104223823707,New York
id1983272,2,2016-03-06 19:21:37,2016-03-06 19:37:03,2,-73.96242523193358,40.75641250610352,-73.98107147216798,40.78149032592773,N,926,East 55th Street,Manhattan,3.2002542276328585,1.9841576211323722,New York
id3696914,2,2016-04-25 12:54:32,2016-04-25 13:06:01,1,-74.00265502929686,40.74714660644531,-73.98342132568358,40.765640258789055,N,689,West 23rd Street,Manhattan,2.6178866811245656,1.6230897422972306,New York
id1533591,2,2016-03-12 18:40:09,2016-03-12 18:52:20,5,-73.98074340820312,40.774768829345696,-73.95635986328125,40.781620025634766,N,731,Columbus Avenue,Upper West Side,2.1899179289937107,1.3577491159761006,New York
id2226325,1,2016-01-05 09:49:38,2016-01-05 09:59:03,1,-73.9654541015625,40.75807571411133,-73.9814453125,40.75956726074219,N,565,East 56th Street,Manhattan,1.3570535396021264,0.8413731945533184,New York
id1541897,2,2016-06-27 12:48:51,2016-06-27 12:50:43,1,-73.98887634277344,40.73090744018555,-73.98473358154298,40.73675155639648,N,112,3rd Avenue,East Village,0.7376524806884344,0.4573445380268293,New York
id3223254,1,2016-04-27 00:07:18,2016-04-27 00:09:33,1,-73.99163818359375,40.744441986083984,-73.99300384521484,40.73671722412109,N,135,6th Avenue,Manhattan,0.8666268788317493,0.5373086648756845,New York
id3951224,2,2016-04-16 19:35:44,2016-04-16 19:42:48,5,-74.00055694580078,40.73223876953125,-74.00936126708984,40.7353515625,N,424,IND Eighth Avenue Line (downtown),West Village,0.8186100975362163,0.5075382604724541,New York
id2378533,1,2016-01-17 00:57:14,2016-01-17 01:11:02,1,-74.00711822509764,40.739456176757805,-74.00713348388672,40.70518493652344,N,828,Gansevoort Street,Manhattan,3.810792556070183,2.3626913847635134,New York
id1914504,2,2016-04-29 21:31:46,2016-04-29 21:36:37,1,-73.95511627197266,40.780216217041016,-73.96144866943358,40.764347076416016,N,291,East 87th Street,Upper East Side,1.8433824113058115,1.1428970950096031,New York
id2764130,2,2016-04-09 23:38:03,2016-04-09 23:43:56,1,-73.95404052734375,40.77490615844727,-73.95949554443358,40.78116226196289,N,353,2nd Avenue,Manhattan,0.8336087236519564,0.5168374086642129,New York
id3365678,2,2016-04-27 15:34:44,2016-04-27 15:42:48,1,-73.9576873779297,40.776641845703125,-73.96316528320312,40.767486572265625,N,484,Lexington Avenue,Manhattan,1.1176569559437535,0.6929473126851271,New York
id1316463,1,2016-03-21 19:32:52,2016-03-21 19:50:10,1,-73.97154235839844,40.746479034423835,-73.9898910522461,40.7758674621582,N,1038,1st Avenue,Manhattan,3.6148378433439188,2.2411994628732295,New York
id2255458,1,2016-06-08 14:04:41,2016-06-08 14:21:14,1,-73.97377014160156,40.79184722900391,-73.93506622314453,40.856399536132805,N,993,Broadway,Upper West Side,7.88214376887186,4.8869291367005525,New York
id2528849,2,2016-02-20 19:26:35,2016-02-20 19:30:36,5,-73.96096801757811,40.760833740234375,-73.95655059814453,40.77155303955078,N,241,1st Avenue,Upper East Side,1.2486410532697387,0.774157453027238,New York
id0272888,2,2016-06-23 11:03:13,2016-06-23 11:27:58,2,-73.97147369384764,40.75766372680664,-73.99050903320312,40.75091171264648,N,1485,East 50th Street,Manhattan,1.7704608890576181,1.0976857512157232,New York
id3993282,1,2016-02-17 15:47:29,2016-02-17 16:15:42,2,-73.87310028076173,40.77407836914063,-73.99308776855469,40.751739501953125,N,1693,Flushing Bay Promenade,Queens,10.406288400739625,6.451898808458568,New York
id1170609,1,2016-03-15 18:21:03,2016-03-15 18:29:50,1,-73.98169708251953,40.74576187133789,-73.9739532470703,40.75313186645508,N,527,Park Avenue,Manhattan,1.0474357682945914,0.6494101763426466,New York
id1175033,1,2016-05-11 07:35:39,2016-05-11 07:46:02,1,-73.94210052490233,40.82280731201172,-73.94835662841797,40.80412673950195,N,623,West 145th Street,Manhattan,2.142872798559964,1.3285811351071777,New York
id3434437,2,2016-04-19 19:01:24,2016-04-19 19:09:13,2,-73.96385955810547,40.792728424072266,-73.94782257080078,40.80437088012695,N,469,Central Park West,Manhattan,1.8703618619129596,1.159624354386035,New York
id1957114,2,2016-02-08 10:06:45,2016-02-08 10:11:46,6,-73.95114135742188,40.78578186035156,-73.94509887695312,40.77492141723633,N,301,Lexington Avenue,Manhattan,1.3104243977169683,0.8124631265845204,New York
id2831410,2,2016-05-15 17:19:22,2016-05-15 17:29:11,1,-73.95185852050781,40.769508361816406,-73.97358703613281,40.76087188720703,N,589,York Avenue,Manhattan,2.066617990241318,1.2813031539496174,New York
id3799940,2,2016-06-11 17:53:44,2016-06-11 18:16:40,1,-73.97149658203125,40.78744888305664,-73.98284912109375,40.722850799560554,N,1376,Columbus Avenue,Upper West Side,7.2463571044566075,4.4927414047630965,New York
id2942008,1,2016-01-16 18:01:21,2016-01-16 18:13:12,4,-74.00479888916014,40.74148178100586,-73.99319458007811,40.75631332397461,N,711,West 15th Street,Manhattan,1.9171369425876672,1.1886249044043538,New York
id1654332,2,2016-01-25 17:57:34,2016-01-25 17:58:52,5,-74.00020599365233,40.72433853149414,-73.99943542480467,40.72380447387695,N,78,Greene Street,Manhattan,0.08799557390422355,0.0545572558206186,New York
id2135373,1,2016-05-08 01:39:35,2016-05-08 02:01:46,1,-73.99361419677734,40.72134017944336,-74.00286865234375,40.749698638916016,N,1331,Bowery,Manhattan,3.2482959415853356,2.013943483782908,New York
id3319140,1,2016-05-16 00:33:46,2016-05-16 00:53:20,1,-73.99959564208984,40.73870849609375,-73.92095184326173,40.75643539428711,N,1174,7th Avenue,Manhattan,6.912017752065888,4.285451006280851,New York
id2532841,1,2016-02-09 14:43:35,2016-02-09 14:58:46,1,-73.98300933837889,40.73894882202149,-73.9678192138672,40.75276565551758,N,911,3rd Avenue,Kips Bay,1.9994839664115729,1.239680059175175,New York
id3774762,1,2016-05-08 17:11:00,2016-05-08 17:34:27,1,-73.9959487915039,40.76915740966797,-73.99772644042967,40.72429656982422,N,1407,Hudson River Park Esplanade,Manhattan,4.990550736975259,3.094141456924661,New York
id3516525,2,2016-03-09 07:58:25,2016-03-09 08:10:40,1,-73.99264526367188,40.7684326171875,-73.97476196289062,40.78338623046875,N,735,West 54th Street,Midtown West,2.243301605918701,1.3908469956695948,New York
id1555462,2,2016-01-27 01:58:57,2016-01-27 02:04:34,3,-73.99681091308595,40.73329162597656,-73.98873138427734,40.74610137939453,N,337,West 9th Street,Manhattan,1.5786768225265941,0.9787796299664884,New York
id3912145,2,2016-06-01 00:01:04,2016-06-01 00:23:53,2,-74.001220703125,40.731815338134766,-73.97545623779298,40.67069625854492,N,1369,Cornelia Street,West Village,7.134757163322688,4.423549441260067,New York
id3719658,2,2016-04-17 11:49:38,2016-04-17 12:04:08,1,-73.99492645263672,40.731639862060554,-74.01325988769531,40.70228958129882,N,870,West 9th Street,Manhattan,3.610893039246928,2.238753684333095,New York
id0667684,1,2016-05-07 20:38:55,2016-05-07 20:46:26,1,-73.99195098876953,40.7451057434082,-73.99605560302734,40.73240661621094,N,451,West 26th Street,Manhattan,1.4538095699561853,0.9013619333728349,New York
id3173792,2,2016-03-31 22:59:03,2016-03-31 23:12:50,1,-73.97554016113281,40.750038146972656,-73.9581298828125,40.7730712890625,N,827,3rd Avenue,Manhattan,2.951230414628352,1.829762857069578,New York
id2052325,1,2016-05-03 09:16:35,2016-05-03 09:27:50,1,-73.97876739501953,40.75276947021485,-73.99369812011719,40.74721145629882,N,675,Vanderbilt Avenue,Manhattan,1.4013671661531633,0.8688476430149612,New York
id0499619,1,2016-06-22 12:32:26,2016-06-22 13:07:56,2,-73.99166107177734,40.75020217895508,-73.972900390625,40.75808334350586,N,2130,Pennsylvania Plaza,Manhattan,1.8069825321759443,1.1203291699490854,New York
id2985505,1,2016-05-08 22:20:27,2016-05-08 22:23:57,1,-73.9754409790039,40.749393463134766,-73.9698715209961,40.75930404663086,N,210,3rd Avenue,Murray Hill,1.1977065094004922,0.7425780358283052,New York
id3048330,1,2016-04-02 10:34:34,2016-04-02 10:57:23,2,-73.98017883300781,40.68990707397461,-74.00131225585938,40.756393432617195,N,1369,DeKalb Avenue,Brooklyn,7.604441720204967,4.714753866527079,New York
id3946656,2,2016-05-05 02:20:09,2016-05-05 02:24:10,2,-73.92579650878906,40.76668167114258,-73.91710662841797,40.764869689941406,N,241,Crescent Street,Astoria,0.7590686339065732,0.4706225530220754,New York
id3796837,2,2016-02-04 10:15:14,2016-02-04 10:24:19,1,-73.98290252685547,40.7668571472168,-73.97591400146483,40.75154113769531,N,545,Broadway,Manhattan,1.8019143697636992,1.1171869092534936,New York
id0364835,1,2016-06-20 23:00:41,2016-06-20 23:33:33,1,-73.78057861328125,40.64522933959961,-73.96458435058595,40.765655517578125,N,1972,JFK Access Road,Queens,20.491230416616798,12.704562858302415,New York
id0039786,2,2016-01-20 10:22:50,2016-01-20 10:44:44,5,-73.99767303466798,40.76046371459961,-73.97645568847656,40.74397659301758,N,1314,West 42nd Street,Manhattan,2.5603029960172505,1.5873878575306952,New York
id1058520,1,2016-05-02 10:09:17,2016-05-02 10:13:31,1,-73.97468566894531,40.75410842895508,-73.97501373291014,40.758983612060554,N,254,East 46th Street,Manhattan,0.5428000465257569,0.3365360288459692,New York
id1914305,1,2016-03-19 16:19:26,2016-03-19 16:36:25,1,-73.99210357666014,40.74420928955078,-73.99988555908203,40.761524200439446,N,1019,6th Avenue,Manhattan,2.0338617021726395,1.2609942553470366,New York
id3931350,2,2016-05-09 20:55:51,2016-05-09 21:06:59,1,-73.9928207397461,40.7340087890625,-73.97453308105469,40.757709503173835,N,668,University Place,Manhattan,3.052670856624481,1.8926559311071782,New York
id1481479,1,2016-02-24 21:17:17,2016-02-24 21:26:37,1,-73.9710693359375,40.68966674804688,-73.99073028564453,40.68361282348633,N,560,DeKalb Avenue,Fort Greene,1.7892291292137472,1.1093220601125233,New York
id3290748,1,2016-06-09 12:28:09,2016-06-09 12:32:22,1,-74.00355529785155,40.717166900634766,-74.00507354736328,40.7211799621582,N,253,Broadway,Manhattan,0.4642148574655665,0.28781321162865126,New York
id1889431,2,2016-03-22 07:42:41,2016-03-22 07:53:46,2,-73.95706939697266,40.802040100097656,-73.96597290039062,40.77389144897461,N,665,Frederick Douglass Boulevard,Central Harlem,3.2184953786651733,1.9954671347724073,New York
id2970242,1,2016-06-21 11:55:15,2016-06-21 11:57:15,1,-73.95492553710938,40.77726364135742,-73.95068359375,40.783496856689446,N,120,3rd Avenue,Upper East Side,0.7797177937980856,0.4834250321548131,New York
id1262702,1,2016-04-20 19:59:40,2016-04-20 20:06:57,1,-73.96990966796875,40.79741668701172,-73.98193359375,40.779544830322266,N,437,Broadway,Manhattan,2.230228406052734,1.3827416117526952,New York
id0952019,1,2016-02-17 15:58:57,2016-02-17 16:16:20,1,-73.98028564453125,40.7569465637207,-73.98868560791014,40.76930618286133,N,1043,West 46th Street,Manhattan,1.545725451833982,0.9583497801370688,New York
id2662530,2,2016-01-24 12:53:25,2016-01-24 13:00:21,3,-73.99951171875,40.749061584472656,-73.983642578125,40.75584030151367,N,416,9th Avenue,Chelsea,1.5345987018476874,0.9514511951455662,New York
id0198740,1,2016-05-11 17:09:29,2016-05-11 17:22:46,1,-73.99947357177734,40.7541389465332,-73.98515319824217,40.748783111572266,N,797,10th Avenue,Chelsea,1.3452864867534915,0.8340776217871647,New York
id3074322,2,2016-04-25 15:54:13,2016-04-25 16:23:36,3,-73.97281646728516,40.76476287841797,-73.99029541015625,40.750823974609375,N,1763,Doris C. Freedman Place,Manhattan,2.137687028447313,1.325365957637334,New York
id3889857,1,2016-02-07 18:30:26,2016-02-07 18:41:10,1,-73.97547149658203,40.78982162475586,-73.99140930175781,40.7652702331543,N,644,Broadway,Manhattan,3.042012226233569,1.8860475802648127,New York
