id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_street,pickup_suburb,pickup_city,dropoff_street,dropoff_suburb,dropoff_city,distance_miles,trip_price
id0914029,2,2016-01-16 19:03:53,2016-01-16 19:10:28,1,-73.97915649414062,40.74443817138672,-73.98766326904298,40.72872924804688,N,395,3rd Avenue,Kips Bay,New York,2nd Avenue,East Village,New York,1.17,8.7
id2282778,1,2016-01-11 08:30:11,2016-01-11 08:48:12,1,-73.97147369384764,40.74648284912109,-73.97509002685547,40.76399612426758,N,1081,1st Avenue,Murray Hill,New York,West 57th Street,Manhattan,New York,1.22,19.6
id0394192,1,2016-01-07 09:13:40,2016-01-07 09:46:03,1,-73.9565200805664,40.766883850097656,-73.98897552490233,40.7436981201172,N,1943,1st Avenue,Upper East Side,New York,Broadway,Manhattan,New York,2.33,29.5
id0449803,2,2016-03-16 23:30:48,2016-03-16 23:37:49,1,-73.97023010253906,40.76235580444336,-73.96127319335938,40.76506805419922,N,421,Park Avenue,Midtown East,New York,East 66th Street,Upper East Side,New York,0.5,12.3
id2833200,1,2016-04-26 21:34:38,2016-04-26 21:48:04,2,-73.97872924804686,40.77741241455078,-73.9887466430664,40.760215759277344,N,806,West 72nd Street,Manhattan,New York,West 46th Street,Manhattan,New York,1.3,17.5
id0826592,2,2016-03-14 09:18:46,2016-03-14 09:59:32,1,-73.92239379882812,40.73925018310546,-74.00529479980467,40.728851318359375,N,2446,43rd Street,Queens,New York,Varick Street,Manhattan,New York,4.39,38.9
id3984671,1,2016-06-19 20:12:11,2016-06-19 20:30:09,1,-73.99415588378906,40.75110626220703,-73.95681762695312,40.77781295776367,N,1078,Pennsylvania Plaza,Manhattan,New York,Lexington Avenue,Upper East Side,New York,2.68,18.2
id3696620,1,2016-05-27 11:58:02,2016-05-27 12:05:15,1,-73.95376586914062,40.785343170166016,-73.95641326904298,40.77399444580078,N,433,East 94th Street,Manhattan,New York,East 79th Street,Manhattan,New York,0.79,13.1
id0257387,1,2016-04-06 15:08:33,2016-04-06 15:17:34,2,-73.95416259765625,40.76702117919922,-73.96643829345702,40.75621795654297,N,541,East 72nd Street,Manhattan,New York,East 53rd Street,Manhattan,New York,0.98,14.5
id3683151,1,2016-04-04 15:13:55,2016-04-04 15:20:56,1,-73.96895599365233,40.76266098022461,-73.96068572998048,40.77311706542969,N,421,East 60th Street,Manhattan,New York,East 76th Street,Upper East Side,New York,0.84,13.1
id3319605,2,2016-03-08 18:13:55,2016-03-08 18:38:14,1,-73.9990234375,40.75490951538086,-73.98760223388672,40.72132110595703,N,1459,Hudson Boulevard East,Manhattan,New York,Ludlow Street,Manhattan,New York,2.39,25.6
id0573156,1,2016-02-12 19:30:12,2016-02-12 19:37:41,1,-73.98822021484375,40.73871612548828,-73.98799133300781,40.74924850463867,N,449,East 20th Street,Flatiron District,New York,Broadway,Manhattan,New York,0.73,13.1
id2318164,2,2016-04-14 20:59:50,2016-04-14 21:27:54,1,-74.01582336425781,40.71467590332031,-73.97601318359375,40.758113861083984,N,1684,Vesey Street,Manhattan,New York,East 50th Street,Manhattan,New York,3.65,30.7
id0816776,1,2016-06-24 01:30:15,2016-06-24 01:39:13,2,-73.9813461303711,40.76127243041992,-73.98036193847656,40.78238677978516,N,538,7th Avenue,Manhattan,New York,West 77th Street,Manhattan,New York,1.46,15.6
id1779312,1,2016-06-21 20:53:11,2016-06-21 21:19:09,1,-73.97737884521484,40.74953079223633,-73.97140502929686,40.674629211425774,N,1558,Lexington Avenue,Murray Hill,New York,Plaza Street West,Park Slope,New York,5.17,33.4
id0363533,2,2016-01-01 18:21:25,2016-01-01 18:41:56,1,-73.98023986816406,40.78368377685546,-73.99146270751953,40.74985122680664,N,1231,Broadway,Manhattan,New York,Penn Plaza,Manhattan,New York,2.4,23.8
id3806770,1,2016-03-06 15:31:22,2016-03-06 15:37:44,2,-73.9563980102539,40.77547836303711,-73.97250366210938,40.781288146972656,N,382,3rd Avenue,Manhattan,New York,Central Park Outer Loop,Manhattan,New York,0.93,8.0
id3545279,2,2016-01-27 16:26:40,2016-01-27 16:48:29,5,-73.96561431884764,40.76602554321289,-73.97628784179686,40.794044494628906,N,1309,Lexington Avenue,Upper East Side,New York,West 93rd Street,Upper West Side,New York,2.01,23.4
id1983272,2,2016-03-06 19:21:37,2016-03-06 19:37:03,2,-73.96242523193358,40.75641250610352,-73.98107147216798,40.78149032592773,N,926,East 55th Street,Manhattan,New York,Broadway,Manhattan,New York,1.98,15.2
id3696914,2,2016-04-25 12:54:32,2016-04-25 13:06:01,1,-74.00265502929686,40.74714660644531,-73.98342132568358,40.765640258789055,N,689,West 23rd Street,Manhattan,New York,8th Avenue,Manhattan,New York,1.62,17.3
id1533591,2,2016-03-12 18:40:09,2016-03-12 18:52:20,5,-73.98074340820312,40.774768829345696,-73.95635986328125,40.781620025634766,N,731,Columbus Avenue,Upper West Side,New York,Park Avenue,Manhattan,New York,1.36,12.0
id2226325,1,2016-01-05 09:49:38,2016-01-05 09:59:03,1,-73.9654541015625,40.75807571411133,-73.9814453125,40.75956726074219,N,565,East 56th Street,Manhattan,New York,Rockefeller Plaza,Manhattan,New York,0.84,14.3
id1541897,2,2016-06-27 12:48:51,2016-06-27 12:50:43,1,-73.98887634277344,40.73090744018555,-73.98473358154298,40.73675155639648,N,112,3rd Avenue,East Village,New York,3rd Avenue,Gramercy,New York,0.46,9.6
id3223254,1,2016-04-27 00:07:18,2016-04-27 00:09:33,1,-73.99163818359375,40.744441986083984,-73.99300384521484,40.73671722412109,N,135,6th Avenue,Manhattan,New York,5th Avenue,Chelsea,New York,0.54,10.0
id3951224,2,2016-04-16 19:35:44,2016-04-16 19:42:48,5,-74.00055694580078,40.73223876953125,-74.00936126708984,40.7353515625,N,424,IND Eighth Avenue Line (downtown),West Village,New York,West 11th Street,Manhattan,New York,0.51,7.3
id2378533,1,2016-01-17 00:57:14,2016-01-17 01:11:02,1,-74.00711822509764,40.739456176757805,-74.00713348388672,40.70518493652344,N,828,Gansevoort Street,Manhattan,New York,Front Street,Manhattan,New York,2.36,15.3
id1914504,2,2016-04-29 21:31:46,2016-04-29 21:36:37,1,-73.95511627197266,40.780216217041016,-73.96144866943358,40.764347076416016,N,291,East 87th Street,Upper East Side,New York,East 65th Street,Upper East Side,New York,1.14,12.8
id2764130,2,2016-04-09 23:38:03,2016-04-09 23:43:56,1,-73.95404052734375,40.77490615844727,-73.95949554443358,40.78116226196289,N,353,2nd Avenue,Manhattan,New York,East 86th Street,Manhattan,New York,0.52,6.7
id3365678,2,2016-04-27 15:34:44,2016-04-27 15:42:48,1,-73.9576873779297,40.776641845703125,-73.96316528320312,40.767486572265625,N,484,Lexington Avenue,Manhattan,New York,East 68th Street,Manhattan,New York,0.69,13.3
id1316463,1,2016-03-21 19:32:52,2016-03-21 19:50:10,1,-73.97154235839844,40.74647903442384,-73.9898910522461,40.7758674621582,N,1038,1st Avenue,Manhattan,New York,Riverside Boulevard,Manhattan,New York,2.24,21.8
id2255458,1,2016-06-08 14:04:41,2016-06-08 14:21:14,1,-73.97377014160156,40.79184722900391,-73.93506622314453,40.856399536132805,N,993,Broadway,Upper West Side,New York,Overlook Terrace,Washington Heights,New York,4.89,28.0
id2528849,2,2016-02-20 19:26:35,2016-02-20 19:30:36,5,-73.96096801757811,40.760833740234375,-73.95655059814453,40.77155303955078,N,241,1st Avenue,Upper East Side,New York,2nd Avenue,Manhattan,New York,0.77,6.4
id0272888,2,2016-06-23 11:03:13,2016-06-23 11:27:58,2,-73.97147369384764,40.75766372680664,-73.99050903320312,40.75091171264648,N,1485,East 50th Street,Manhattan,New York,West 34th Street,Manhattan,New York,1.1,22.6
id3993282,1,2016-02-17 15:47:29,2016-02-17 16:15:42,2,-73.87310028076173,40.77407836914063,-73.99308776855469,40.751739501953125,N,1693,Flushing Bay Promenade,Queens,New York,Pennsylvania Plaza,Manhattan,New York,6.45,37.7
id1170609,1,2016-03-15 18:21:03,2016-03-15 18:29:50,1,-73.98169708251953,40.74576187133789,-73.9739532470703,40.75313186645508,N,527,Park Avenue,Manhattan,New York,East 45th Street,Manhattan,New York,0.65,13.5
id1175033,1,2016-05-11 07:35:39,2016-05-11 07:46:02,1,-73.94210052490233,40.82280731201172,-73.94835662841797,40.80412673950195,N,623,West 145th Street,Manhattan,New York,Malcolm X Boulevard,Manhattan,New York,1.33,16.0
id3434437,2,2016-04-19 19:01:24,2016-04-19 19:09:13,2,-73.96385955810547,40.792728424072266,-73.94782257080078,40.80437088012695,N,469,Central Park West,Manhattan,New York,Malcolm X Boulevard,Manhattan,New York,1.16,14.3
id1957114,2,2016-02-08 10:06:45,2016-02-08 10:11:46,6,-73.95114135742188,40.78578186035156,-73.94509887695312,40.77492141723633,N,301,Lexington Avenue,Manhattan,New York,East 86th Street,Manhattan,New York,0.81,12.0
id2831410,2,2016-05-15 17:19:22,2016-05-15 17:29:11,1,-73.95185852050781,40.769508361816406,-73.97358703613281,40.76087188720703,N,589,York Avenue,Manhattan,New York,Madison Avenue,Manhattan,New York,1.28,10.6
id3799940,2,2016-06-11 17:53:44,2016-06-11 18:16:40,1,-73.97149658203125,40.78744888305664,-73.98284912109375,40.72285079956056,N,1376,Columbus Avenue,Upper West Side,New York,Avenue B,Manhattan,New York,4.49,25.2
id2942008,1,2016-01-16 18:01:21,2016-01-16 18:13:12,4,-74.00479888916014,40.74148178100586,-73.99319458007811,40.75631332397461,N,711,West 15th Street,Manhattan,New York,West 39th Street,Manhattan,New York,1.19,11.4
id1654332,2,2016-01-25 17:57:34,2016-01-25 17:58:52,5,-74.00020599365233,40.72433853149414,-73.99943542480467,40.72380447387695,N,78,Greene Street,Manhattan,New York,Mercer Street,Manhattan,New York,0.05,8.3
id2135373,1,2016-05-08 01:39:35,2016-05-08 02:01:46,1,-73.99361419677734,40.72134017944336,-74.00286865234375,40.749698638916016,N,1331,Bowery,Manhattan,New York,10th Avenue,Chelsea,New York,2.01,18.6
id3319140,1,2016-05-16 00:33:46,2016-05-16 00:53:20,1,-73.99959564208984,40.73870849609375,-73.92095184326173,40.75643539428711,N,1174,7th Avenue,Manhattan,New York,Steinway Street,Queens,New York,4.29,28.0
id2532841,1,2016-02-09 14:43:35,2016-02-09 14:58:46,1,-73.98300933837889,40.73894882202149,-73.9678192138672,40.75276565551758,N,911,3rd Avenue,Kips Bay,New York,1st Avenue,Manhattan,New York,1.24,18.2
id3774762,1,2016-05-08 17:11:00,2016-05-08 17:34:27,1,-73.9959487915039,40.76915740966797,-73.99772644042967,40.72429656982422,N,1407,Hudson River Park Esplanade,Manhattan,New York,Broadway,Manhattan,New York,3.09,21.9
id3516525,2,2016-03-09 07:58:25,2016-03-09 08:10:40,1,-73.99264526367188,40.7684326171875,-73.97476196289062,40.78338623046875,N,735,West 54th Street,Midtown West,New York,West 81st Street,Manhattan,New York,1.39,17.1
id1555462,2,2016-01-27 01:58:57,2016-01-27 02:04:34,3,-73.99681091308595,40.73329162597656,-73.98873138427734,40.74610137939453,N,337,West 9th Street,Manhattan,New York,West 29th Street,Manhattan,New York,0.98,12.8
id3912145,2,2016-06-01 00:01:04,2016-06-01 00:23:53,2,-74.001220703125,40.731815338134766,-73.97545623779298,40.67069625854492,N,1369,Cornelia Street,West Village,New York,1st Street,Brooklyn,New York,4.42,30.0
id3719658,2,2016-04-17 11:49:38,2016-04-17 12:04:08,1,-73.99492645263672,40.73163986206056,-74.01325988769531,40.70228958129882,N,870,West 9th Street,Manhattan,New York,Peter Minuit Plaza,Financial District,New York,2.24,15.4
id0667684,1,2016-05-07 20:38:55,2016-05-07 20:46:26,1,-73.99195098876953,40.7451057434082,-73.99605560302734,40.73240661621094,N,451,West 26th Street,Manhattan,New York,East 8th Street,Greenwich Village,New York,0.9,8.5
id3173792,2,2016-03-31 22:59:03,2016-03-31 23:12:50,1,-73.97554016113281,40.750038146972656,-73.9581298828125,40.7730712890625,N,827,3rd Avenue,Manhattan,New York,3rd Avenue,Upper East Side,New York,1.83,19.0
id2052325,1,2016-05-03 09:16:35,2016-05-03 09:27:50,1,-73.97876739501953,40.75276947021485,-73.99369812011719,40.74721145629882,N,675,Vanderbilt Avenue,Manhattan,New York,West 27th Street,Manhattan,New York,0.87,15.3
id0499619,1,2016-06-22 12:32:26,2016-06-22 13:07:56,2,-73.99166107177734,40.75020217895508,-73.972900390625,40.75808334350586,N,2130,Pennsylvania Plaza,Manhattan,New York,Park Avenue,Manhattan,New York,1.12,28.1
id2985505,1,2016-05-08 22:20:27,2016-05-08 22:23:57,1,-73.9754409790039,40.749393463134766,-73.9698715209961,40.75930404663086,N,210,3rd Avenue,Murray Hill,New York,East 55th Street,Manhattan,New York,0.74,6.1
id3048330,1,2016-04-02 10:34:34,2016-04-02 10:57:23,2,-73.98017883300781,40.68990707397461,-74.00131225585938,40.7563934326172,N,1369,DeKalb Avenue,Brooklyn,New York,West 35th Street,Manhattan,New York,4.71,25.7
id3946656,2,2016-05-05 02:20:09,2016-05-05 02:24:10,2,-73.92579650878906,40.76668167114258,-73.91710662841797,40.764869689941406,N,241,Crescent Street,Astoria,New York,30th Avenue,Queens,New York,0.47,10.7
id3796837,2,2016-02-04 10:15:14,2016-02-04 10:24:19,1,-73.98290252685547,40.7668571472168,-73.97591400146483,40.75154113769531,N,545,Broadway,Manhattan,New York,East 43rd Street,Midtown East,New York,1.12,14.8
id0364835,1,2016-06-20 23:00:41,2016-06-20 23:33:33,1,-73.78057861328125,40.64522933959961,-73.96458435058595,40.765655517578125,N,1972,JFK Access Road,Queens,New York,East 65th Street,Manhattan,New York,12.7,55.7
id0039786,2,2016-01-20 10:22:50,2016-01-20 10:44:44,5,-73.99767303466798,40.76046371459961,-73.97645568847656,40.74397659301758,N,1314,West 42nd Street,Manhattan,New York,2nd Avenue,Manhattan,New York,1.59,22.4
id1058520,1,2016-05-02 10:09:17,2016-05-02 10:13:31,1,-73.97468566894531,40.75410842895508,-73.97501373291014,40.75898361206056,N,254,East 46th Street,Manhattan,New York,Madison Avenue,Manhattan,New York,0.34,10.5
id1914305,1,2016-03-19 16:19:26,2016-03-19 16:36:25,1,-73.99210357666014,40.74420928955078,-73.99988555908203,40.761524200439446,N,1019,6th Avenue,Manhattan,New York,West 42nd Street,Manhattan,New York,1.26,14.1
id3931350,2,2016-05-09 20:55:51,2016-05-09 21:06:59,1,-73.9928207397461,40.7340087890625,-73.97453308105469,40.75770950317384,N,668,University Place,Manhattan,New York,East 50th Street,Manhattan,New York,1.89,17.8
id1481479,1,2016-02-24 21:17:17,2016-02-24 21:26:37,1,-73.9710693359375,40.68966674804688,-73.99073028564453,40.68361282348633,N,560,DeKalb Avenue,Fort Greene,New York,Butler Street,Brooklyn,New York,1.11,14.9
id3290748,1,2016-06-09 12:28:09,2016-06-09 12:32:22,1,-74.00355529785155,40.717166900634766,-74.00507354736328,40.7211799621582,N,253,Broadway,Manhattan,New York,6th Avenue,Manhattan,New York,0.29,10.3
id1889431,2,2016-03-22 07:42:41,2016-03-22 07:53:46,2,-73.95706939697266,40.802040100097656,-73.96597290039062,40.77389144897461,N,665,Frederick Douglass Boulevard,Central Harlem,New York,5th Avenue,Upper East Side,New York,2.0,18.0
id2970242,1,2016-06-21 11:55:15,2016-06-21 11:57:15,1,-73.95492553710938,40.77726364135742,-73.95068359375,40.783496856689446,N,120,3rd Avenue,Upper East Side,New York,3rd Avenue,Manhattan,New York,0.48,9.7
id1262702,1,2016-04-20 19:59:40,2016-04-20 20:06:57,1,-73.96990966796875,40.79741668701172,-73.98193359375,40.779544830322266,N,437,Broadway,Manhattan,New York,Broadway,Manhattan,New York,1.38,14.6
id0952019,1,2016-02-17 15:58:57,2016-02-17 16:16:20,1,-73.98028564453125,40.7569465637207,-73.98868560791014,40.76930618286133,N,1043,West 46th Street,Manhattan,New York,10th Avenue,Manhattan,New York,0.96,18.6
id2662530,2,2016-01-24 12:53:25,2016-01-24 13:00:21,3,-73.99951171875,40.749061584472656,-73.983642578125,40.75584030151367,N,416,9th Avenue,Chelsea,New York,6th Avenue,Manhattan,New York,0.95,8.3
id0198740,1,2016-05-11 17:09:29,2016-05-11 17:22:46,1,-73.99947357177734,40.7541389465332,-73.98515319824217,40.748783111572266,N,797,10th Avenue,Chelsea,New York,West 34th Street,Manhattan,New York,0.83,16.2
id3074322,2,2016-04-25 15:54:13,2016-04-25 16:23:36,3,-73.97281646728516,40.76476287841797,-73.99029541015625,40.750823974609375,N,1763,Doris C. Freedman Place,Manhattan,New York,West 34th Street,Manhattan,New York,1.33,25.5
id3889857,1,2016-02-07 18:30:26,2016-02-07 18:41:10,1,-73.97547149658203,40.78982162475586,-73.99140930175781,40.7652702331543,N,644,Broadway,Manhattan,New York,10th Avenue,Midtown West,New York,1.89,12.6
id3444472,2,2016-04-16 02:36:27,2016-04-16 02:46:04,1,-73.98867797851561,40.72126007080078,-73.97399139404298,40.7492790222168,N,577,Orchard Street,Lower East Side,New York,East 41st Street,Manhattan,New York,2.08,12.5
id0806210,1,2016-06-04 02:29:44,2016-06-04 02:36:37,1,-73.98240661621094,40.767616271972656,-73.97456359863281,40.7882194519043,N,413,Broadway,Manhattan,New York,Amsterdam Avenue,Upper West Side,New York,1.48,9.6
id2091438,1,2016-02-18 20:47:08,2016-02-18 21:04:02,1,-73.99150848388672,40.754688262939446,-73.94998931884764,40.77178955078125,N,1014,8th Avenue,Midtown West,New York,York Avenue,Manhattan,New York,2.47,22.1
id1231227,1,2016-03-17 19:00:12,2016-03-17 19:28:29,1,-74.0032501220703,40.74907684326172,-73.86428070068358,40.76995086669922,N,1697,10th Avenue,Manhattan,New York,Queens County,Queens County,New York,7.4,40.1
id3519841,2,2016-02-18 09:03:56,2016-02-18 09:17:54,1,-73.98056793212889,40.7656135559082,-73.97150421142578,40.78787612915039,N,838,West 57th Street,Manhattan,New York,West 88th Street,Manhattan,New York,1.61,18.5
id3927267,1,2016-05-10 02:54:58,2016-05-10 03:10:11,1,-73.98641967773438,40.74755859375,-73.9118881225586,40.74429702758789,N,913,West 32nd Street,Manhattan,New York,53rd Street,Queens,New York,3.9,24.9
id2223552,2,2016-05-13 13:56:38,2016-05-13 14:24:48,5,-74.00636291503906,40.73323059082031,-74.00383758544923,40.751861572265625,N,1690,Hudson Street,Manhattan,New York,11th Avenue,Manhattan,New York,1.29,24.8
id2141830,1,2016-03-17 18:43:59,2016-03-17 18:50:22,1,-73.9998779296875,40.7346305847168,-73.9964828491211,40.74515151977539,N,383,Greenwich Avenue,Manhattan,New York,West 24th Street,Manhattan,New York,0.75,12.6
id3127713,2,2016-02-24 11:00:58,2016-02-24 11:06:33,5,-73.94812774658203,40.77840042114258,-73.9399185180664,40.79294967651367,N,335,1st Avenue,Manhattan,New York,East 110th Street,Manhattan,New York,1.09,13.0
id2389311,2,2016-05-02 19:48:11,2016-05-02 19:53:19,2,-73.97211456298828,40.76167678833008,-73.97012329101561,40.75283050537109,N,308,Park Avenue,Manhattan,New York,2nd Avenue,Manhattan,New York,0.62,11.6
id0388845,2,2016-03-19 19:25:37,2016-03-19 19:38:29,6,-73.9916000366211,40.751373291015625,-73.99991607666014,40.7307014465332,N,772,West 34th Street,Chelsea,New York,West 9th Street,Manhattan,New York,1.49,12.7
id1328157,2,2016-03-24 16:46:19,2016-03-24 17:01:14,1,-73.9783706665039,40.752395629882805,-73.99036407470702,40.757606506347656,N,895,East 42nd Street,Manhattan,New York,West 42nd Street,Midtown West,New York,0.72,16.8
id1780251,2,2016-01-30 21:05:22,2016-01-30 21:10:34,1,-73.98340606689453,40.75533676147461,-73.98475646972656,40.76280975341797,N,312,Manhattan Community Board 5,Manhattan,New York,West 51st Street,Manhattan,New York,0.52,6.4
id0519646,1,2016-05-19 20:59:50,2016-05-19 21:15:47,1,-73.99105834960938,40.75130462646485,-73.9891128540039,40.73159790039063,N,957,7th Avenue,Manhattan,New York,East 11th Street,Manhattan,New York,1.36,18.9
id2070072,2,2016-01-17 20:25:22,2016-01-17 20:29:22,1,-73.94680023193358,40.78022003173828,-73.95069122314453,40.78586959838867,N,240,1st Avenue,Upper East Side,New York,East 96th Street,East Harlem,New York,0.44,5.6
id3264311,2,2016-06-07 11:03:13,2016-06-07 11:17:30,5,-73.94788360595702,40.78459167480469,-73.97142028808595,40.783668518066406,N,857,East 96th Street,Manhattan,New York,West 83rd Street,Manhattan,New York,1.23,17.7
id1550415,2,2016-03-05 19:45:15,2016-03-05 20:34:55,1,-73.77691650390625,40.645145416259766,-74.00171661376953,40.73883056640625,N,2980,JFK Access Road,Queens,New York,West 13th Street,Manhattan,New York,13.41,60.9
id3850399,1,2016-02-09 21:05:36,2016-02-09 21:06:24,1,-73.98057556152342,40.76500701904297,-73.98280334472656,40.76144027709961,N,48,7th Avenue,Manhattan,New York,West 51st Street,Manhattan,New York,0.27,8.6
